campaign_id,variant_id,run_id,passed,terminal_stage,terminal_status,criteria_failures,core_combos,core_profitable_combos,profitable_combo_rate,benchmark_pass_combos,top_net_profit,top_profit_factor,top_mar,top_expectancy_r,top_trades,top_trades_per_year,top_failure_reason,monkey_percentage_profitable,monkey_median_net_profit,monkey_net_beat_rate,monkey_dd_beat_rate,source_config_path,report_path,campaign_report_path,run_dir
nq_mes_flow_price_extension_reversion,late_morning30_mes_buy_nq_up_extension_short_1030,run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.4444444444444444,81,36,0.4444444444444444,0,5650.0,1.2411438326931286,0.9602553289143155,0.07509701290330306,41,60.36868965401401,max_best_day_concentration,,,,,campaigns/nq_mes_flow_price_extension_reversion/variants/late_morning30_mes_buy_nq_up_extension_short_1030/config.yaml,backtest-campaigns/nq_mes_flow_price_extension_reversion/late_morning30_mes_buy_nq_up_extension_short_1030/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/late_morning30_mes_buy_nq_up_extension_short_1030/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/late_morning30_mes_buy_nq_up_extension_short_1030/NQ/run1
nq_mes_flow_price_extension_reversion,late_morning30_mes_sell_nq_down_extension_long_1100,run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.14814814814814814,81,12,0.14814814814814814,0,2495.0,1.098577637297511,0.4575136397422357,0.040836835454866466,43,67.10046847509724,max_best_day_concentration,,,,,campaigns/nq_mes_flow_price_extension_reversion/variants/late_morning30_mes_sell_nq_down_extension_long_1100/config.yaml,backtest-campaigns/nq_mes_flow_price_extension_reversion/late_morning30_mes_sell_nq_down_extension_long_1100/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/late_morning30_mes_sell_nq_down_extension_long_1100/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/late_morning30_mes_sell_nq_down_extension_long_1100/NQ/run1
nq_mes_flow_price_extension_reversion,midday60_mes_two_sided_nq_extension_reversion_1200,run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.25925925925925924,81,21,0.25925925925925924,0,3100.0,1.083614295347269,0.4614693190650989,0.030144889048785907,97,137.30050056515418,max_best_day_concentration,,,,,campaigns/nq_mes_flow_price_extension_reversion/variants/midday60_mes_two_sided_nq_extension_reversion_1200/config.yaml,backtest-campaigns/nq_mes_flow_price_extension_reversion/midday60_mes_two_sided_nq_extension_reversion_1200/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/midday60_mes_two_sided_nq_extension_reversion_1200/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/midday60_mes_two_sided_nq_extension_reversion_1200/NQ/run1
nq_mes_flow_price_extension_reversion,morning15_mes_buy_nq_up_extension_short_1000,run1,False,limited_monkey_test,failed,summary.core_beats_monkey_net_profit_rate=0.838125;summary.core_beats_monkey_max_drawdown_rate=0.551375,81,59,0.7283950617283951,34,17740.0,1.8666340986809966,3.435566038224604,0.2244477873553783,43,62.5569591542634,,0.518,535.0,0.838125,0.551375,campaigns/nq_mes_flow_price_extension_reversion/variants/morning15_mes_buy_nq_up_extension_short_1000/config.yaml,backtest-campaigns/nq_mes_flow_price_extension_reversion/morning15_mes_buy_nq_up_extension_short_1000/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/morning15_mes_buy_nq_up_extension_short_1000/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/morning15_mes_buy_nq_up_extension_short_1000/NQ/run1
nq_mes_flow_price_extension_reversion,morning15_mes_sell_nq_down_extension_long_1000,run1,False,limited_core_grid_test,failed,summary.percentage_profitable_iterations=0.1111111111111111,81,9,0.1111111111111111,0,2380.0,1.1153659718856035,0.37003759795031244,0.04215544323600699,38,55.07510436903237,max_best_day_concentration,,,,,campaigns/nq_mes_flow_price_extension_reversion/variants/morning15_mes_sell_nq_down_extension_long_1000/config.yaml,backtest-campaigns/nq_mes_flow_price_extension_reversion/morning15_mes_sell_nq_down_extension_long_1000/NQ/run1/variant_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/morning15_mes_sell_nq_down_extension_long_1000/NQ/run1/campaign_test_summary.json,backtest-campaigns/nq_mes_flow_price_extension_reversion/morning15_mes_sell_nq_down_extension_long_1000/NQ/run1
